,x_R_L,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
4535,1137.9620405527817,1.6681005372000556e-11,2.1544346900318867e-10,0.01291549665014884,0.012,4351137213.083,359434046894.307,0.167
4536,1137.9620405527817,1.6681005372000556e-11,2.1544346900318867e-10,0.021544346900318832,0.016,3368927522.452,215496149517.033,0.278
4537,1137.9620405527817,1.6681005372000556e-11,2.1544346900318867e-10,0.03593813663804626,0.02,2608438230.22,129207647015.333,0.464
4538,1137.9620405527817,1.6681005372000556e-11,2.1544346900318867e-10,0.05994842503189409,0.026,2019618990.176,77479048781.957,0.774
4539,1137.9620405527817,1.6681005372000556e-11,2.1544346900318867e-10,0.1,0.034,1563717636.947,46468568849.972,1.29
4540,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.001,0.004,13759504005.259,3593866344318.47,0.017
4541,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.0016681005372000592,0.005,10653484242.977,2154487370545.727,0.028
4542,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.0027825594022071257,0.006,8248605943.353,1291602345528.727,0.046
4543,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.004641588833612777,0.008,6386596014.686,774316363194.972,0.077
4544,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.007742636826811269,0.011,4944909350.127,464211563875.122,0.129
4545,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.01291549665014884,0.014,3828663723.954,278308620734.557,0.215
4546,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.021544346900318832,0.018,2964395274.656,166862734233.85,0.359
4547,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.03593813663804626,0.023,2295223602.278,100052680513.845,0.599
4548,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.05994842503189409,0.03,1777108278.876,60001105545.739,0.999
4549,1137.9620405527817,1.6681005372000556e-11,2.782559402207126e-10,0.1,0.038,1375950400.526,35990817151.891,1.666
4550,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.001,0.004,12107297762.557,2782612082720.97,0.022
4551,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.0016681005372000592,0.006,9374240952.954,1668153217713.904,0.036
4552,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.0027825594022071257,0.007,7258134322.574,1000052680513.844,0.06
4553,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.004641588833612777,0.009,5619709809.991,599536930832.786,0.1
4554,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.007742636826811269,0.012,4351137213.083,359434046894.307,0.167
4555,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.01291549665014884,0.016,3368927522.452,215496149517.033,0.278
4556,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.021544346900318832,0.02,2608438230.22,129207647015.333,0.464
4557,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.03593813663804626,0.026,2019618990.176,77479048781.957,0.774
4558,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.05994842503189409,0.034,1563717636.947,46468568849.972,1.29
4559,1137.9620405527817,1.6681005372000556e-11,3.593813663804626e-10,0.1,0.043,1210729776.256,27878274535.916,2.15
4560,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.001,0.005,10653484242.977,2154487370545.731,0.028
4561,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.0016681005372000592,0.006,8248605943.353,1291602345528.73,0.046
4562,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.0027825594022071257,0.008,6386596014.686,774316363194.972,0.077
4563,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.004641588833612777,0.011,4944909350.127,464211563875.123,0.129
4564,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.007742636826811269,0.014,3828663723.954,278308620734.557,0.215
4565,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.01291549665014884,0.018,2964395274.656,166862734233.851,0.359
4566,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.021544346900318832,0.023,2295223602.278,100052680513.845,0.599
4567,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.03593813663804626,0.03,1777108278.876,60001105545.739,0.999
4568,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.05994842503189409,0.038,1375950400.526,35990817151.891,1.666
4569,1137.9620405527817,1.6681005372000556e-11,4.6415888336127727e-10,0.1,0.049,1065348424.298,21597027414.163,2.776
4570,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.001,0.006,9374240952.954,1668153217713.901,0.036
4571,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.0016681005372000592,0.007,7258134322.574,1000052680513.843,0.06
4572,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.0027825594022071257,0.009,5619709809.991,599536930832.784,0.1
4573,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.004641588833612777,0.012,4351137213.083,359434046894.307,0.167
4574,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.007742636826811269,0.016,3368927522.452,215496149517.033,0.278
4575,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.01291549665014884,0.02,2608438230.22,129207647015.333,0.464
4576,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.021544346900318832,0.026,2019618990.176,77479048781.957,0.774
4577,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.03593813663804626,0.034,1563717636.947,46468568849.972,1.29
4578,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.05994842503189409,0.043,1210729776.256,27878274535.916,2.15
4579,1137.9620405527817,1.6681005372000556e-11,5.994842503189421e-10,0.1,0.056,937424095.295,16733685885.845,3.582
4580,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.001,0.006,8248605943.353,1291602345528.728,0.046
4581,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.0016681005372000592,0.008,6386596014.686,774316363194.971,0.077
4582,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.0027825594022071257,0.011,4944909350.127,464211563875.122,0.129
4583,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.004641588833612777,0.014,3828663723.954,278308620734.557,0.215
4584,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.007742636826811269,0.018,2964395274.656,166862734233.85,0.359
4585,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.01291549665014884,0.023,2295223602.278,100052680513.844,0.599
4586,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.021544346900318832,0.03,1777108278.876,60001105545.739,0.999
4587,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.03593813663804626,0.038,1375950400.526,35990817151.891,1.666
4588,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.05994842503189409,0.049,1065348424.298,21597027414.163,2.776
4589,1137.9620405527817,1.6681005372000556e-11,7.742636826811277e-10,0.1,0.064,824860594.335,12968177163.993,4.623
4590,1137.9620405527817,1.6681005372000556e-11,1e-09,0.001,0.007,7258134322.574,1000052680513.845,0.06
4591,1137.9620405527817,1.6681005372000556e-11,1e-09,0.0016681005372000592,0.009,5619709809.991,599536930832.785,0.1
4592,1137.9620405527817,1.6681005372000556e-11,1e-09,0.0027825594022071257,0.012,4351137213.083,359434046894.307,0.167
4593,1137.9620405527817,1.6681005372000556e-11,1e-09,0.004641588833612777,0.016,3368927522.452,215496149517.033,0.278
4594,1137.9620405527817,1.6681005372000556e-11,1e-09,0.007742636826811269,0.02,2608438230.22,129207647015.333,0.464
4595,1137.9620405527817,1.6681005372000556e-11,1e-09,0.01291549665014884,0.026,2019618990.176,77479048781.957,0.774
4596,1137.9620405527817,1.6681005372000556e-11,1e-09,0.021544346900318832,0.034,1563717636.947,46468568849.972,1.29
4597,1137.9620405527817,1.6681005372000556e-11,1e-09,0.03593813663804626,0.043,1210729776.256,27878274535.916,2.15
4598,1137.9620405527817,1.6681005372000556e-11,1e-09,0.05994842503189409,0.056,937424095.295,16733685885.845,3.582
4599,1137.9620405527817,1.6681005372000556e-11,1e-09,0.1,0.072,725813432.257,10052680513.845,5.963
4600,1137.9620405527817,4.641588833612773e-11,1e-10,0.001,0.001,13759504005.259,10000018932395.049,0.002
4601,1137.9620405527817,4.641588833612773e-11,1e-10,0.0016681005372000592,0.002,10653484242.977,5994861435584.457,0.004
4602,1137.9620405527817,4.641588833612773e-11,1e-10,0.0027825594022071257,0.002,8248605943.353,3593832596199.673,0.006
4603,1137.9620405527817,4.641588833612773e-11,1e-10,0.004641588833612777,0.003,6386596014.686,2154453622426.932,0.01
4604,1137.9620405527817,4.641588833612773e-11,1e-10,0.007742636826811269,0.004,4944909350.127,1291568597409.931,0.017
4605,1137.9620405527817,4.641588833612773e-11,1e-10,0.01291549665014884,0.005,3828663723.954,774282615076.174,0.028
4606,1137.9620405527817,4.641588833612773e-11,1e-10,0.021544346900318832,0.006,2964395274.656,464177815756.325,0.046
4607,1137.9620405527817,4.641588833612773e-11,1e-10,0.03593813663804626,0.008,2295223602.278,278274872615.76,0.077
4608,1137.9620405527817,4.641588833612773e-11,1e-10,0.05994842503189409,0.011,1777108278.876,166828986115.053,0.129
4609,1137.9620405527817,4.641588833612773e-11,1e-10,0.1,0.014,1375950400.526,100018932395.047,0.215
4610,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.001,0.002,12107297762.557,7742655759206.326,0.003
4611,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.0016681005372000592,0.002,9374240952.954,4641607766007.83,0.005
4612,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.0027825594022071257,0.003,7258134322.574,2782578334602.173,0.008
4613,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.004641588833612777,0.003,5619709809.991,1668119469595.108,0.013
4614,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.007742636826811269,0.004,4351137213.083,1000018932395.048,0.022
4615,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.01291549665014884,0.006,3368927522.452,599503182713.989,0.036
4616,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.021544346900318832,0.007,2608438230.22,359400298775.51,0.06
4617,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.03593813663804626,0.009,2019618990.176,215462401398.236,0.1
4618,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.05994842503189409,0.012,1563717636.947,129173898896.536,0.167
4619,1137.9620405527817,4.641588833612773e-11,1.2915496650148827e-10,0.1,0.016,1210729776.256,77445300663.16,0.278
4620,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.001,0.002,10653484242.977,5994861435584.467,0.004
4621,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.0016681005372000592,0.002,8248605943.353,3593832596199.68,0.006
4622,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.0027825594022071257,0.003,6386596014.686,2154453622426.934,0.01
4623,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.004641588833612777,0.004,4944909350.127,1291568597409.934,0.017
4624,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.007742636826811269,0.005,3828663723.954,774282615076.176,0.028
4625,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.01291549665014884,0.006,2964395274.656,464177815756.326,0.046
4626,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.021544346900318832,0.008,2295223602.278,278274872615.76,0.077
4627,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.03593813663804626,0.011,1777108278.876,166828986115.053,0.129
4628,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.05994842503189409,0.014,1375950400.526,100018932395.047,0.215
4629,1137.9620405527817,4.641588833612773e-11,1.6681005372000558e-10,0.1,0.018,1065348424.298,59967357426.941,0.359
4630,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.001,0.002,9374240952.954,4641607766007.821,0.005
4631,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.0016681005372000592,0.003,7258134322.574,2782578334602.168,0.008
4632,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.0027825594022071257,0.003,5619709809.991,1668119469595.103,0.013
4633,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.004641588833612777,0.004,4351137213.083,1000018932395.046,0.022
4634,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.007742636826811269,0.006,3368927522.452,599503182713.988,0.036
4635,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.01291549665014884,0.007,2608438230.22,359400298775.509,0.06
4636,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.021544346900318832,0.009,2019618990.176,215462401398.235,0.1
4637,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.03593813663804626,0.012,1563717636.947,129173898896.535,0.167
4638,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.05994842503189409,0.016,1210729776.256,77445300663.16,0.278
4639,1137.9620405527817,4.641588833612773e-11,2.1544346900318867e-10,0.1,0.02,937424095.295,46434820731.175,0.464
4640,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.001,0.002,8248605943.353,3593832596199.673,0.006
4641,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.0016681005372000592,0.003,6386596014.686,2154453622426.929,0.01
4642,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.0027825594022071257,0.004,4944909350.127,1291568597409.93,0.017
4643,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.004641588833612777,0.005,3828663723.954,774282615076.174,0.028
4644,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.007742636826811269,0.006,2964395274.656,464177815756.325,0.046
4645,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.01291549665014884,0.008,2295223602.278,278274872615.759,0.077
4646,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.021544346900318832,0.011,1777108278.876,166828986115.053,0.129
4647,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.03593813663804626,0.014,1375950400.526,100018932395.047,0.215
4648,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.05994842503189409,0.018,1065348424.298,59967357426.941,0.359
4649,1137.9620405527817,4.641588833612773e-11,2.782559402207126e-10,0.1,0.023,824860594.335,35957069033.093,0.599
4650,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.001,0.003,7258134322.574,2782578334602.173,0.008
4651,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.0016681005372000592,0.003,5619709809.991,1668119469595.106,0.013
4652,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.0027825594022071257,0.004,4351137213.083,1000018932395.047,0.022
4653,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.004641588833612777,0.006,3368927522.452,599503182713.989,0.036
4654,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.007742636826811269,0.007,2608438230.22,359400298775.51,0.06
4655,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.01291549665014884,0.009,2019618990.176,215462401398.236,0.1
4656,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.021544346900318832,0.012,1563717636.947,129173898896.536,0.167
4657,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.03593813663804626,0.016,1210729776.256,77445300663.16,0.278
4658,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.05994842503189409,0.02,937424095.295,46434820731.175,0.464
4659,1137.9620405527817,4.641588833612773e-11,3.593813663804626e-10,0.1,0.026,725813432.257,27844526417.118,0.774
4660,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.001,0.003,6386596014.686,2154453622426.934,0.01
4661,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.0016681005372000592,0.004,4944909350.127,1291568597409.933,0.017
4662,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.0027825594022071257,0.005,3828663723.954,774282615076.175,0.028
4663,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.004641588833612777,0.006,2964395274.656,464177815756.326,0.046
4664,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.007742636826811269,0.008,2295223602.278,278274872615.76,0.077
4665,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.01291549665014884,0.011,1777108278.876,166828986115.053,0.129
4666,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.021544346900318832,0.014,1375950400.526,100018932395.047,0.215
4667,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.03593813663804626,0.018,1065348424.298,59967357426.941,0.359
4668,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.05994842503189409,0.023,824860594.335,35957069033.093,0.599
4669,1137.9620405527817,4.641588833612773e-11,4.6415888336127727e-10,0.1,0.03,638659601.469,21563279295.366,0.999
4670,1137.9620405527817,4.641588833612773e-11,5.994842503189421e-10,0.001,0.003,5619709809.991,1668119469595.103,0.013
4671,1137.9620405527817,4.641588833612773e-11,5.994842503189421e-10,0.0016681005372000592,0.004,4351137213.083,1000018932395.045,0.022
